_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,how_difficult_was_the_assertion_to_decide_on,your_choice,annotated_sentence,file,line,pattern,unannotated_sentence,x,your_choice_gold,ys
224443040,11/15/2012 22:40:02,false,704535699,,11/15/2012 22:39:17,false,cbf,0.8,13775737,USA,CA,West Covina,24.205.176.225,1,True,"Opportunities/NNS for/IN recreational/JJ activities/NNS including/VBG sports/NNS ,/, music/NN and/CC expressive/JJ arts/NNS ./SENT ",eng2010news.sent.tagged.txt,565613,Hhyp_23,"Opportunities for recreational activities including sports, music and expressive arts.",recreational activities,,"sports, music, expressive arts"
224443041,11/15/2012 22:32:43,false,704525323,,11/15/2012 22:30:34,false,getpaid,0.8571,12670194,ARE,02,Al Ajman,217.164.237.241,3,Don't know,"Indiaâ€™s/NNS plan/VBP to/TO almost/RB double/VB electricity/NN generation/NN by/IN 2017/CD has/VBZ prompted/VBN Bharat/NP Heavy/NP to/TO add/VB capacity/NN and/CC attracted/VBD investments/NNS in/IN equipment/NN manufacturing/NN from/IN companies/NNS including/VBG Larsen/NP ,/, Toshiba/NP and/CC Alstom/NP SA/NP ./SENT ",eng2010news.sent.tagged.txt,583893,Hhyp_23,"Indiaâ€™s plan to almost double electricity generation by 2017 has prompted Bharat Heavy to add capacity and attracted investments in equipment manufacturing from companies including Larsen, Toshiba and Alstom SA.",companies,,"Larsen, Toshiba, Alstom"
224443041,11/15/2012 22:39:16,false,704534308,,11/15/2012 22:37:40,false,cbf,0.8,13775737,USA,CA,West Covina,24.205.176.225,1,True,"Indiaâ€™s/NNS plan/VBP to/TO almost/RB double/VB electricity/NN generation/NN by/IN 2017/CD has/VBZ prompted/VBN Bharat/NP Heavy/NP to/TO add/VB capacity/NN and/CC attracted/VBD investments/NNS in/IN equipment/NN manufacturing/NN from/IN companies/NNS including/VBG Larsen/NP ,/, Toshiba/NP and/CC Alstom/NP SA/NP ./SENT ",eng2010news.sent.tagged.txt,583893,Hhyp_23,"Indiaâ€™s plan to almost double electricity generation by 2017 has prompted Bharat Heavy to add capacity and attracted investments in equipment manufacturing from companies including Larsen, Toshiba and Alstom SA.",companies,,"Larsen, Toshiba, Alstom"
224443041,11/15/2012 22:42:24,false,704538043,,11/15/2012 22:41:38,false,zoombucks,0.9,8963487,GBR,L9,Sheffield,2.219.201.86,1,True,"Indiaâ€™s/NNS plan/VBP to/TO almost/RB double/VB electricity/NN generation/NN by/IN 2017/CD has/VBZ prompted/VBN Bharat/NP Heavy/NP to/TO add/VB capacity/NN and/CC attracted/VBD investments/NNS in/IN equipment/NN manufacturing/NN from/IN companies/NNS including/VBG Larsen/NP ,/, Toshiba/NP and/CC Alstom/NP SA/NP ./SENT ",eng2010news.sent.tagged.txt,583893,Hhyp_23,"Indiaâ€™s plan to almost double electricity generation by 2017 has prompted Bharat Heavy to add capacity and attracted investments in equipment manufacturing from companies including Larsen, Toshiba and Alstom SA.",companies,,"Larsen, Toshiba, Alstom"
224443043,11/15/2012 22:40:12,false,704535947,,11/15/2012 22:39:30,false,cbf,0.8,6000149,USA,NY,Buffalo,98.117.179.6,2,True,"MSG/NP Sports/NP also/RB features/VBZ other/JJ sports/NNS properties/NNS ,/, including/VBG the/DT presentation/NN of/IN a/DT wide/JJ variety/NN of/IN live/JJ sporting/NN events/NNS including/VBG professional/JJ boxing/NN ,/, college/NN basketball/NN ,/, track/NN and/CC field/NN and/CC tennis/NN ./SENT ",eng2010news.sent.tagged.txt,1387457,Hhyp_24,"MSG Sports also features other sports properties, including the presentation of a wide variety of live sporting events including professional boxing, college basketball, track and field and tennis.",wide variety of live sporting events,,"professional boxing, college basketball, track, field"
224443043,11/15/2012 22:40:44,false,704536649,,11/15/2012 22:39:56,false,amt,1.0,11304554,USA,AZ,Queen Creek,72.223.36.49,1,True,"MSG/NP Sports/NP also/RB features/VBZ other/JJ sports/NNS properties/NNS ,/, including/VBG the/DT presentation/NN of/IN a/DT wide/JJ variety/NN of/IN live/JJ sporting/NN events/NNS including/VBG professional/JJ boxing/NN ,/, college/NN basketball/NN ,/, track/NN and/CC field/NN and/CC tennis/NN ./SENT ",eng2010news.sent.tagged.txt,1387457,Hhyp_24,"MSG Sports also features other sports properties, including the presentation of a wide variety of live sporting events including professional boxing, college basketball, track and field and tennis.",wide variety of live sporting events,,"professional boxing, college basketball, track, field"
224443043,11/15/2012 22:47:13,false,704546290,,11/15/2012 22:41:55,false,fusioncash,1.0,9466067,USA,OH,Loveland,74.83.3.138,2,True,"MSG/NP Sports/NP also/RB features/VBZ other/JJ sports/NNS properties/NNS ,/, including/VBG the/DT presentation/NN of/IN a/DT wide/JJ variety/NN of/IN live/JJ sporting/NN events/NNS including/VBG professional/JJ boxing/NN ,/, college/NN basketball/NN ,/, track/NN and/CC field/NN and/CC tennis/NN ./SENT ",eng2010news.sent.tagged.txt,1387457,Hhyp_24,"MSG Sports also features other sports properties, including the presentation of a wide variety of live sporting events including professional boxing, college basketball, track and field and tennis.",wide variety of live sporting events,,"professional boxing, college basketball, track, field"
224443044,11/15/2012 22:35:24,false,704528514,,11/15/2012 22:33:03,false,zoombucks,0.9,8963487,GBR,L9,Sheffield,2.219.201.86,2,True,"Other/JJ events/NNS to/TO take/VB place/NN at/IN the/DT Ex/NNS are/VBP livestock/NN shows/NNS including/VBG poultry/NN ,/, horses/NNS ,/, cattle/NNS and/CC goats/NNS ,/, a/DT petting/VBG zoo/NN ,/, monster/NN truck/NN rides/NNS ,/, a/DT demolition/NN derby/NN ,/, live/JJ music/NN ,/, and/CC wrestling/VBG ./SENT ",eng2010news.sent.tagged.txt,1399963,Hhyp_24,"Other events to take place at the Ex are livestock shows including poultry, horses, cattle and goats, a petting zoo, monster truck rides, a demolition derby, live music, and wrestling.",livestock shows,,"poultry, horses, cattle, goats"
224443044,11/15/2012 22:42:39,false,704538309,,11/15/2012 22:40:46,false,fusioncash,1.0,13882697,USA,NY,Tuxedo Park,67.87.111.157,2,True,"Other/JJ events/NNS to/TO take/VB place/NN at/IN the/DT Ex/NNS are/VBP livestock/NN shows/NNS including/VBG poultry/NN ,/, horses/NNS ,/, cattle/NNS and/CC goats/NNS ,/, a/DT petting/VBG zoo/NN ,/, monster/NN truck/NN rides/NNS ,/, a/DT demolition/NN derby/NN ,/, live/JJ music/NN ,/, and/CC wrestling/VBG ./SENT ",eng2010news.sent.tagged.txt,1399963,Hhyp_24,"Other events to take place at the Ex are livestock shows including poultry, horses, cattle and goats, a petting zoo, monster truck rides, a demolition derby, live music, and wrestling.",livestock shows,,"poultry, horses, cattle, goats"
224443044,11/15/2012 22:53:55,false,704556251,,11/15/2012 22:52:23,false,cbf,0.875,9580039,USA,FL,Dunnellon,74.178.41.52,1,False,"Other/JJ events/NNS to/TO take/VB place/NN at/IN the/DT Ex/NNS are/VBP livestock/NN shows/NNS including/VBG poultry/NN ,/, horses/NNS ,/, cattle/NNS and/CC goats/NNS ,/, a/DT petting/VBG zoo/NN ,/, monster/NN truck/NN rides/NNS ,/, a/DT demolition/NN derby/NN ,/, live/JJ music/NN ,/, and/CC wrestling/VBG ./SENT ",eng2010news.sent.tagged.txt,1399963,Hhyp_24,"Other events to take place at the Ex are livestock shows including poultry, horses, cattle and goats, a petting zoo, monster truck rides, a demolition derby, live music, and wrestling.",livestock shows,,"poultry, horses, cattle, goats"
224443045,11/15/2012 22:40:45,false,704536656,,11/15/2012 22:39:12,false,fusioncash,1.0,13882697,USA,NY,Tuxedo Park,67.87.111.157,1,True,"Basil/NP 's/POS 18/CD pizza/NN toppings/NNS Â—/NN including/VBG black/JJ olives/NNS ,/, feta/NN ,/, salami/NN ,/, chicken/NN and/CC ham/NN Â—/NN appeal/NN to/TO fans/NNS of/IN both/DT conventional/JJ and/CC not-so-traditional/JJ pizza/NN ./SENT ",eng2010news.sent.tagged.txt,3294651,Hhyp_25,"Basil 's 18 pizza toppings Â— including black olives, feta, salami, chicken and ham Â— appeal to fans of both conventional and not-so-traditional pizza.",18 pizza toppings Â—,,"black olives, feta, salami, chicken, ham Â— appeal"
224443045,11/15/2012 22:41:27,false,704537275,,11/15/2012 22:40:54,false,cbf,0.8,13775737,USA,CA,West Covina,24.205.176.225,1,True,"Basil/NP 's/POS 18/CD pizza/NN toppings/NNS Â—/NN including/VBG black/JJ olives/NNS ,/, feta/NN ,/, salami/NN ,/, chicken/NN and/CC ham/NN Â—/NN appeal/NN to/TO fans/NNS of/IN both/DT conventional/JJ and/CC not-so-traditional/JJ pizza/NN ./SENT ",eng2010news.sent.tagged.txt,3294651,Hhyp_25,"Basil 's 18 pizza toppings Â— including black olives, feta, salami, chicken and ham Â— appeal to fans of both conventional and not-so-traditional pizza.",18 pizza toppings Â—,,"black olives, feta, salami, chicken, ham Â— appeal"
224443045,11/15/2012 22:47:30,false,704546534,,11/15/2012 22:46:58,false,zoombucks,0.8,4686658,USA,FL,Maitland,76.4.144.225,4,True,"Basil/NP 's/POS 18/CD pizza/NN toppings/NNS Â—/NN including/VBG black/JJ olives/NNS ,/, feta/NN ,/, salami/NN ,/, chicken/NN and/CC ham/NN Â—/NN appeal/NN to/TO fans/NNS of/IN both/DT conventional/JJ and/CC not-so-traditional/JJ pizza/NN ./SENT ",eng2010news.sent.tagged.txt,3294651,Hhyp_25,"Basil 's 18 pizza toppings Â— including black olives, feta, salami, chicken and ham Â— appeal to fans of both conventional and not-so-traditional pizza.",18 pizza toppings Â—,,"black olives, feta, salami, chicken, ham Â— appeal"
224443045,11/15/2012 22:47:48,false,704546749,,11/15/2012 22:47:31,false,zoombucks,0.8,4686658,USA,FL,Maitland,76.4.144.225,4,True,"Basil/NP 's/POS 18/CD pizza/NN toppings/NNS Â—/NN including/VBG black/JJ olives/NNS ,/, feta/NN ,/, salami/NN ,/, chicken/NN and/CC ham/NN Â—/NN appeal/NN to/TO fans/NNS of/IN both/DT conventional/JJ and/CC not-so-traditional/JJ pizza/NN ./SENT ",eng2010news.sent.tagged.txt,3294651,Hhyp_25,"Basil 's 18 pizza toppings Â— including black olives, feta, salami, chicken and ham Â— appeal to fans of both conventional and not-so-traditional pizza.",18 pizza toppings Â—,,"black olives, feta, salami, chicken, ham Â— appeal"
224443045,11/15/2012 22:48:47,false,704547846,,11/15/2012 22:47:05,false,cbf,0.875,9580039,USA,FL,Dunnellon,74.178.41.52,1,True,"Basil/NP 's/POS 18/CD pizza/NN toppings/NNS Â—/NN including/VBG black/JJ olives/NNS ,/, feta/NN ,/, salami/NN ,/, chicken/NN and/CC ham/NN Â—/NN appeal/NN to/TO fans/NNS of/IN both/DT conventional/JJ and/CC not-so-traditional/JJ pizza/NN ./SENT ",eng2010news.sent.tagged.txt,3294651,Hhyp_25,"Basil 's 18 pizza toppings Â— including black olives, feta, salami, chicken and ham Â— appeal to fans of both conventional and not-so-traditional pizza.",18 pizza toppings Â—,,"black olives, feta, salami, chicken, ham Â— appeal"
224443046,11/15/2012 22:37:52,false,704532024,,11/15/2012 22:37:13,false,zoombucks,0.9,8963487,GBR,L9,Sheffield,2.219.201.86,1,True,"All/PDT the/DT criteria/NNS fall/VBP into/IN several/JJ groups/NNS including/VBG Price/NP ,/, Volume/NN ,/, Fundamentals/NP ,/, Technicals/NP and/CC Exchange/NP &/CC Industry/NP ./SENT ",eng2010news.sent.tagged.txt,3572490,Hhyp_25,"All the criteria fall into several groups including Price, Volume, Fundamentals, Technicals and Exchange & Industry.",several groups,,"Price, Volume, Fundamentals, Technicals, Exchange"
224443046,11/15/2012 22:41:53,false,704537639,,11/15/2012 22:37:25,false,fusioncash,1.0,9466067,USA,OH,Loveland,74.83.3.138,2,True,"All/PDT the/DT criteria/NNS fall/VBP into/IN several/JJ groups/NNS including/VBG Price/NP ,/, Volume/NN ,/, Fundamentals/NP ,/, Technicals/NP and/CC Exchange/NP &/CC Industry/NP ./SENT ",eng2010news.sent.tagged.txt,3572490,Hhyp_25,"All the criteria fall into several groups including Price, Volume, Fundamentals, Technicals and Exchange & Industry.",several groups,,"Price, Volume, Fundamentals, Technicals, Exchange"
224443046,11/15/2012 22:47:30,false,704546535,,11/15/2012 22:46:58,false,zoombucks,0.8,4686658,USA,FL,Maitland,76.4.144.225,4,True,"All/PDT the/DT criteria/NNS fall/VBP into/IN several/JJ groups/NNS including/VBG Price/NP ,/, Volume/NN ,/, Fundamentals/NP ,/, Technicals/NP and/CC Exchange/NP &/CC Industry/NP ./SENT ",eng2010news.sent.tagged.txt,3572490,Hhyp_25,"All the criteria fall into several groups including Price, Volume, Fundamentals, Technicals and Exchange & Industry.",several groups,,"Price, Volume, Fundamentals, Technicals, Exchange"
224443046,11/15/2012 22:47:48,false,704546750,,11/15/2012 22:47:31,false,zoombucks,0.8,4686658,USA,FL,Maitland,76.4.144.225,4,True,"All/PDT the/DT criteria/NNS fall/VBP into/IN several/JJ groups/NNS including/VBG Price/NP ,/, Volume/NN ,/, Fundamentals/NP ,/, Technicals/NP and/CC Exchange/NP &/CC Industry/NP ./SENT ",eng2010news.sent.tagged.txt,3572490,Hhyp_25,"All the criteria fall into several groups including Price, Volume, Fundamentals, Technicals and Exchange & Industry.",several groups,,"Price, Volume, Fundamentals, Technicals, Exchange"
224443046,11/15/2012 22:48:47,false,704547847,,11/15/2012 22:47:05,false,cbf,0.875,9580039,USA,FL,Dunnellon,74.178.41.52,1,True,"All/PDT the/DT criteria/NNS fall/VBP into/IN several/JJ groups/NNS including/VBG Price/NP ,/, Volume/NN ,/, Fundamentals/NP ,/, Technicals/NP and/CC Exchange/NP &/CC Industry/NP ./SENT ",eng2010news.sent.tagged.txt,3572490,Hhyp_25,"All the criteria fall into several groups including Price, Volume, Fundamentals, Technicals and Exchange & Industry.",several groups,,"Price, Volume, Fundamentals, Technicals, Exchange"
224443046,11/15/2012 22:49:30,false,704548899,,11/15/2012 22:47:47,false,amt,1.0,13956075,USA,OH,Chardon,173.88.218.126,1,False,"All/PDT the/DT criteria/NNS fall/VBP into/IN several/JJ groups/NNS including/VBG Price/NP ,/, Volume/NN ,/, Fundamentals/NP ,/, Technicals/NP and/CC Exchange/NP &/CC Industry/NP ./SENT ",eng2010news.sent.tagged.txt,3572490,Hhyp_25,"All the criteria fall into several groups including Price, Volume, Fundamentals, Technicals and Exchange & Industry.",several groups,,"Price, Volume, Fundamentals, Technicals, Exchange"
224443047,11/15/2012 22:38:31,false,704533140,,11/15/2012 22:37:53,false,zoombucks,0.9,8963487,GBR,L9,Sheffield,2.219.201.86,1,True,"Description/NN :/: 24/7/CD Solitaire/NP features/NNS 24/CD variations/NNS of/IN the/DT most/RBS widely/RB known/VBN and/CC best-loved/JJ single-player/NN card/NN games/NNS including/VBG Klondike/NP ,/, Freecell/NP ,/, Spider/NP ,/, Pyramid/NP ,/, Yukon/NP and/CC seven/CD versions/NNS of/IN Peg-Solitaire/NP ./SENT ",eng2010news.sent.tagged.txt,7513397,Hhyp_26,"Description: 24/7 Solitaire features 24 variations of the most widely known and best-loved single-player card games including Klondike, Freecell, Spider, Pyramid, Yukon and seven versions of Peg-Solitaire.",best-loved single-player card games,,"Klondike, Freecell, Spider, Pyramid, Yukon, seven versions"
224443047,11/15/2012 22:43:30,false,704539594,,11/15/2012 22:41:37,false,getpaid,0.8571,12670194,ARE,02,Al Ajman,217.164.237.241,1,True,"Description/NN :/: 24/7/CD Solitaire/NP features/NNS 24/CD variations/NNS of/IN the/DT most/RBS widely/RB known/VBN and/CC best-loved/JJ single-player/NN card/NN games/NNS including/VBG Klondike/NP ,/, Freecell/NP ,/, Spider/NP ,/, Pyramid/NP ,/, Yukon/NP and/CC seven/CD versions/NNS of/IN Peg-Solitaire/NP ./SENT ",eng2010news.sent.tagged.txt,7513397,Hhyp_26,"Description: 24/7 Solitaire features 24 variations of the most widely known and best-loved single-player card games including Klondike, Freecell, Spider, Pyramid, Yukon and seven versions of Peg-Solitaire.",best-loved single-player card games,,"Klondike, Freecell, Spider, Pyramid, Yukon, seven versions"
224443047,11/15/2012 22:52:54,false,704554930,,11/15/2012 22:52:33,false,getpaid,0.8333,10541889,IND,25,Madras,117.193.230.29,2,True,"Description/NN :/: 24/7/CD Solitaire/NP features/NNS 24/CD variations/NNS of/IN the/DT most/RBS widely/RB known/VBN and/CC best-loved/JJ single-player/NN card/NN games/NNS including/VBG Klondike/NP ,/, Freecell/NP ,/, Spider/NP ,/, Pyramid/NP ,/, Yukon/NP and/CC seven/CD versions/NNS of/IN Peg-Solitaire/NP ./SENT ",eng2010news.sent.tagged.txt,7513397,Hhyp_26,"Description: 24/7 Solitaire features 24 variations of the most widely known and best-loved single-player card games including Klondike, Freecell, Spider, Pyramid, Yukon and seven versions of Peg-Solitaire.",best-loved single-player card games,,"Klondike, Freecell, Spider, Pyramid, Yukon, seven versions"
224443048,11/15/2012 22:42:24,true,704538042,,11/15/2012 22:41:38,false,zoombucks,0.9,8963487,GBR,L9,Sheffield,2.219.201.86,1,False,"Affordable/JJ ''/'' means/VBZ monthly/JJ housing/NN expenses/NNS eat/VBP up/RP 28/CD percent/NN of/IN renters/NNS incomes/NNS and/CC 30/CD percent/NN of/IN homeowners/NNS including/VBG rent/NN ,/, mortgage/NN ,/, utilities/NNS ,/, homeowners/NNS association/NN fees/NNS ,/, insurance/NN and/CC property/NN taxes/NNS ,/, according/VBG to/TO the/DT state/NN ./SENT ",eng2010news.sent.tagged.txt,7649908,Hhyp_26,"Affordable '' means monthly housing expenses eat up 28 percent of renters incomes and 30 percent of homeowners including rent, mortgage, utilities, homeowners association fees, insurance and property taxes, according to the state.",30 percent of homeowners,False,"rent, mortgage, utilities, homeowners association fees, insurance, property taxes"
224443048,11/15/2012 22:56:16,true,704558976,,11/15/2012 22:55:24,false,cbf,0.875,9580039,USA,FL,Dunnellon,74.178.41.52,1,False,"Affordable/JJ ''/'' means/VBZ monthly/JJ housing/NN expenses/NNS eat/VBP up/RP 28/CD percent/NN of/IN renters/NNS incomes/NNS and/CC 30/CD percent/NN of/IN homeowners/NNS including/VBG rent/NN ,/, mortgage/NN ,/, utilities/NNS ,/, homeowners/NNS association/NN fees/NNS ,/, insurance/NN and/CC property/NN taxes/NNS ,/, according/VBG to/TO the/DT state/NN ./SENT ",eng2010news.sent.tagged.txt,7649908,Hhyp_26,"Affordable '' means monthly housing expenses eat up 28 percent of renters incomes and 30 percent of homeowners including rent, mortgage, utilities, homeowners association fees, insurance and property taxes, according to the state.",30 percent of homeowners,False,"rent, mortgage, utilities, homeowners association fees, insurance, property taxes"
224443049,11/15/2012 22:39:59,false,704535638,,11/15/2012 22:36:30,false,getpaid,0.8571,12670194,ARE,02,Al Ajman,217.164.237.241,1,True,"They/PP study/VBP a/DT range/NN of/IN subjects/NNS including/VBG anatomy/NN ,/, physiology/NN ,/, physics/NN ,/, radio/NN pharmacy/NN ,/, nuclear/JJ imaging/NN ,/, professional/JJ medical/JJ practice/NN and/CC theory/NN ,/, nuclear/JJ protection/NN ,/, patient/JJ care/NN and/CC psychology/NN ./SENT ",eng2010news.sent.tagged.txt,7346565,Hhyp_27,"They study a range of subjects including anatomy, physiology, physics, radio pharmacy, nuclear imaging, professional medical practice and theory, nuclear protection, patient care and psychology.",range of subjects,,"anatomy, physiology, physics, radio pharmacy, nuclear imaging, professional medical practice, theory"
224443049,11/15/2012 22:40:52,false,704536714,,11/15/2012 22:40:13,false,cbf,0.8,6000149,USA,NY,Buffalo,98.117.179.6,2,True,"They/PP study/VBP a/DT range/NN of/IN subjects/NNS including/VBG anatomy/NN ,/, physiology/NN ,/, physics/NN ,/, radio/NN pharmacy/NN ,/, nuclear/JJ imaging/NN ,/, professional/JJ medical/JJ practice/NN and/CC theory/NN ,/, nuclear/JJ protection/NN ,/, patient/JJ care/NN and/CC psychology/NN ./SENT ",eng2010news.sent.tagged.txt,7346565,Hhyp_27,"They study a range of subjects including anatomy, physiology, physics, radio pharmacy, nuclear imaging, professional medical practice and theory, nuclear protection, patient care and psychology.",range of subjects,,"anatomy, physiology, physics, radio pharmacy, nuclear imaging, professional medical practice, theory"
224443049,11/15/2012 22:50:37,false,704550950,,11/15/2012 22:49:17,false,cbf,0.875,9580039,USA,FL,Dunnellon,74.178.41.52,1,True,"They/PP study/VBP a/DT range/NN of/IN subjects/NNS including/VBG anatomy/NN ,/, physiology/NN ,/, physics/NN ,/, radio/NN pharmacy/NN ,/, nuclear/JJ imaging/NN ,/, professional/JJ medical/JJ practice/NN and/CC theory/NN ,/, nuclear/JJ protection/NN ,/, patient/JJ care/NN and/CC psychology/NN ./SENT ",eng2010news.sent.tagged.txt,7346565,Hhyp_27,"They study a range of subjects including anatomy, physiology, physics, radio pharmacy, nuclear imaging, professional medical practice and theory, nuclear protection, patient care and psychology.",range of subjects,,"anatomy, physiology, physics, radio pharmacy, nuclear imaging, professional medical practice, theory"
224443050,11/15/2012 22:40:02,false,704535697,,11/15/2012 22:39:22,false,zoombucks,0.9,8963487,GBR,L9,Sheffield,2.219.201.86,1,False,"Distributor/NN of/IN MOLTEN/NP athletic/JJ balls/NNS for/IN UK/NP and/CC Ireland/NP including/VBG soccer/NN balls/NNS ,/, basketballs/NNS ,/, volleyballs/NNS ,/, handballs/NNS ,/, netballs/NNS ,/, rugby/NN balls/NNS and/CC water/NN polo/NN balls/NNS as/RB well/RB as/IN digital/JJ score/NN boards/NNS and/CC a/DT range/NN of/IN sports/NNS accessories/NNS ./SENT ",eng2010news.sent.tagged.txt,7611737,Hhyp_27,"Distributor of MOLTEN athletic balls for UK and Ireland including soccer balls, basketballs, volleyballs, handballs, netballs, rugby balls and water polo balls as well as digital score boards and a range of sports accessories.",Ireland,,"soccer balls, basketballs, volleyballs, handballs, netballs, rugby balls, water polo balls"
224443050,11/15/2012 22:41:27,false,704537273,,11/15/2012 22:40:54,false,cbf,0.8,13775737,USA,CA,West Covina,24.205.176.225,1,False,"Distributor/NN of/IN MOLTEN/NP athletic/JJ balls/NNS for/IN UK/NP and/CC Ireland/NP including/VBG soccer/NN balls/NNS ,/, basketballs/NNS ,/, volleyballs/NNS ,/, handballs/NNS ,/, netballs/NNS ,/, rugby/NN balls/NNS and/CC water/NN polo/NN balls/NNS as/RB well/RB as/IN digital/JJ score/NN boards/NNS and/CC a/DT range/NN of/IN sports/NNS accessories/NNS ./SENT ",eng2010news.sent.tagged.txt,7611737,Hhyp_27,"Distributor of MOLTEN athletic balls for UK and Ireland including soccer balls, basketballs, volleyballs, handballs, netballs, rugby balls and water polo balls as well as digital score boards and a range of sports accessories.",Ireland,,"soccer balls, basketballs, volleyballs, handballs, netballs, rugby balls, water polo balls"
224443050,11/15/2012 22:56:16,false,704558977,,11/15/2012 22:55:24,false,cbf,0.875,9580039,USA,FL,Dunnellon,74.178.41.52,1,False,"Distributor/NN of/IN MOLTEN/NP athletic/JJ balls/NNS for/IN UK/NP and/CC Ireland/NP including/VBG soccer/NN balls/NNS ,/, basketballs/NNS ,/, volleyballs/NNS ,/, handballs/NNS ,/, netballs/NNS ,/, rugby/NN balls/NNS and/CC water/NN polo/NN balls/NNS as/RB well/RB as/IN digital/JJ score/NN boards/NNS and/CC a/DT range/NN of/IN sports/NNS accessories/NNS ./SENT ",eng2010news.sent.tagged.txt,7611737,Hhyp_27,"Distributor of MOLTEN athletic balls for UK and Ireland including soccer balls, basketballs, volleyballs, handballs, netballs, rugby balls and water polo balls as well as digital score boards and a range of sports accessories.",Ireland,,"soccer balls, basketballs, volleyballs, handballs, netballs, rugby balls, water polo balls"
224443051,11/15/2012 22:36:29,false,704529778,,11/15/2012 22:34:17,false,getpaid,0.8571,12670194,ARE,02,Al Ajman,217.164.237.241,1,True,"71789000closed/VBN public/JJ places/NNS and/CC all/DT enclosed/VBN workplaces/NNS including/VBG restaurants/NNS ,/, bars/NNS ,/, schools/NNS ,/, private/JJ clubs/NNS ,/, sports/NNS arenas/NNS ,/, work/NN vehicles/NNS ,/, offices/NNS and/CC entertainment/NN venues/NNS ./SENT ",eng2010news.sent.tagged.txt,3341703,Hhyp_28,"71789000closed public places and all enclosed workplaces including restaurants, bars, schools, private clubs, sports arenas, work vehicles, offices and entertainment venues.",workplaces,,"restaurants, bars, schools, private clubs, sports arenas, work vehicles, offices, entertainment venues"
224443051,11/15/2012 22:43:33,false,704539649,,11/15/2012 22:41:49,false,fusioncash,1.0,5602998,USA,IL,Bloomingdale,71.57.93.95,3,Don't know,"71789000closed/VBN public/JJ places/NNS and/CC all/DT enclosed/VBN workplaces/NNS including/VBG restaurants/NNS ,/, bars/NNS ,/, schools/NNS ,/, private/JJ clubs/NNS ,/, sports/NNS arenas/NNS ,/, work/NN vehicles/NNS ,/, offices/NNS and/CC entertainment/NN venues/NNS ./SENT ",eng2010news.sent.tagged.txt,3341703,Hhyp_28,"71789000closed public places and all enclosed workplaces including restaurants, bars, schools, private clubs, sports arenas, work vehicles, offices and entertainment venues.",workplaces,,"restaurants, bars, schools, private clubs, sports arenas, work vehicles, offices, entertainment venues"
224443051,11/15/2012 22:49:30,false,704548897,,11/15/2012 22:47:47,false,amt,1.0,13956075,USA,OH,Chardon,173.88.218.126,2,True,"71789000closed/VBN public/JJ places/NNS and/CC all/DT enclosed/VBN workplaces/NNS including/VBG restaurants/NNS ,/, bars/NNS ,/, schools/NNS ,/, private/JJ clubs/NNS ,/, sports/NNS arenas/NNS ,/, work/NN vehicles/NNS ,/, offices/NNS and/CC entertainment/NN venues/NNS ./SENT ",eng2010news.sent.tagged.txt,3341703,Hhyp_28,"71789000closed public places and all enclosed workplaces including restaurants, bars, schools, private clubs, sports arenas, work vehicles, offices and entertainment venues.",workplaces,,"restaurants, bars, schools, private clubs, sports arenas, work vehicles, offices, entertainment venues"
224443051,11/15/2012 22:49:35,false,704549008,,11/15/2012 22:47:15,false,fusioncash,1.0,9466067,USA,OH,Loveland,74.83.3.138,2,True,"71789000closed/VBN public/JJ places/NNS and/CC all/DT enclosed/VBN workplaces/NNS including/VBG restaurants/NNS ,/, bars/NNS ,/, schools/NNS ,/, private/JJ clubs/NNS ,/, sports/NNS arenas/NNS ,/, work/NN vehicles/NNS ,/, offices/NNS and/CC entertainment/NN venues/NNS ./SENT ",eng2010news.sent.tagged.txt,3341703,Hhyp_28,"71789000closed public places and all enclosed workplaces including restaurants, bars, schools, private clubs, sports arenas, work vehicles, offices and entertainment venues.",workplaces,,"restaurants, bars, schools, private clubs, sports arenas, work vehicles, offices, entertainment venues"
224443051,11/15/2012 22:50:37,false,704550951,,11/15/2012 22:49:17,false,cbf,0.875,9580039,USA,FL,Dunnellon,74.178.41.52,1,True,"71789000closed/VBN public/JJ places/NNS and/CC all/DT enclosed/VBN workplaces/NNS including/VBG restaurants/NNS ,/, bars/NNS ,/, schools/NNS ,/, private/JJ clubs/NNS ,/, sports/NNS arenas/NNS ,/, work/NN vehicles/NNS ,/, offices/NNS and/CC entertainment/NN venues/NNS ./SENT ",eng2010news.sent.tagged.txt,3341703,Hhyp_28,"71789000closed public places and all enclosed workplaces including restaurants, bars, schools, private clubs, sports arenas, work vehicles, offices and entertainment venues.",workplaces,,"restaurants, bars, schools, private clubs, sports arenas, work vehicles, offices, entertainment venues"
